"","TCGA-ZS-A9CD-01A-11R-A37K-07","TCGA-UB-A7MD-01A-12R-A352-07","TCGA-BW-A5NQ-01A-11R-A27V-07","TCGA-DD-AACX-01A-11R-A41C-07","TCGA-GJ-A9DB-01A-11R-A37K-07","TCGA-DD-A1ED-01A-11R-A155-07","TCGA-DD-AAD2-01A-11R-A41C-07","TCGA-DD-AAE9-01A-11R-A41C-07","TCGA-RG-A7D4-01A-12R-A33R-07","TCGA-2Y-A9GW-01A-11R-A38B-07","TCGA-MI-A75G-01A-11R-A32O-07","TCGA-DD-AACH-01A-11R-A41C-07","TCGA-RC-A7SF-01A-11R-A352-07","TCGA-ZS-A9CF-02A-11R-A38B-07","TCGA-ZS-A9CF-01A-11R-A38B-07","TCGA-DD-A73A-01A-12R-A32O-07","TCGA-2Y-A9HB-01A-11R-A39D-07","TCGA-EP-A26S-11A-12R-A16W-07","TCGA-EP-A26S-01A-11R-A16W-07","TCGA-DD-AACK-01A-11R-A41C-07","TCGA-DD-A73E-01A-12R-A32O-07","TCGA-2Y-A9H9-01A-21R-A39D-07","TCGA-KR-A7K0-01A-12R-A33R-07","TCGA-5C-A9VH-01A-11R-A37K-07","TCGA-DD-AAW3-01A-11R-A41C-07","TCGA-DD-AAC8-01A-11R-A41C-07","TCGA-K7-A5RG-01A-11R-A28V-07","TCGA-DD-AACA-02A-11R-A41C-07","TCGA-DD-AACA-01A-11R-A41C-07","TCGA-DD-AACA-02B-11R-A41C-07","TCGA-DD-AADS-01A-11R-A41C-07","TCGA-K7-A5RF-01A-11R-A28V-07","TCGA-DD-AAEH-01A-11R-A41C-07","TCGA-KR-A7K2-01A-12R-A33R-07","TCGA-DD-A4NF-01A-11R-A27V-07","TCGA-DD-A11C-11A-11R-A131-07","TCGA-DD-A11C-01A-11R-A131-07","TCGA-2Y-A9H4-01A-11R-A38B-07","TCGA-K7-A6G5-01A-11R-A311-07","TCGA-DD-A4NI-01A-11R-A27V-07","TCGA-DD-A11A-11A-11R-A131-07","TCGA-DD-A11A-01A-11R-A131-07","TCGA-DD-AACF-01A-11R-A41C-07","TCGA-DD-AAEI-01A-11R-A41C-07","TCGA-DD-A11B-01A-11R-A131-07","TCGA-DD-A11B-11A-11R-A131-07","TCGA-DD-AAW2-01A-11R-A41C-07","TCGA-G3-AAV5-01A-11R-A37K-07","TCGA-DD-A4NO-01A-11R-A28V-07","TCGA-DD-A1EA-01A-11R-A131-07","TCGA-4R-AA8I-01A-11R-A38B-07","TCGA-MI-A75C-01A-11R-A32O-07","TCGA-G3-A25S-01A-11R-A16W-07","TCGA-DD-A39Y-01A-11R-A213-07","TCGA-2Y-A9GX-01A-11R-A38B-07","TCGA-G3-A25V-01A-11R-A16W-07","TCGA-BC-A69H-01A-11R-A311-07","TCGA-G3-A5SL-01A-11R-A27V-07","TCGA-DD-AAEA-01A-11R-A41C-07","TCGA-G3-A3CI-01A-11R-A213-07","TCGA-DD-AACI-01A-11R-A41C-07"
"CRLF1",-1.57237465152821,0.347599900333543,-3.28992526958015,-2.5688861541485,-0.167549147249073,-2.29401822511202,-0.584773663924072,-2.65035107244113,-2.08352586718567,-1.22836799510458,-3.37260458453277,-0.290717527222383,-3.50680915306981,-1.70896116577519,-2.43118580330591,-3.15897473540517,1.77007369094567,-1.56480758667721,-3.29189988951384,-3.55932172003547,-3.50227599231384,-2.39519906408586,-0.375179887613462,0.42089007888815,-1.12135624398522,-1.95700339564962,0.319599170683226,-1.12380959126074,-1.00226901159537,-3.39497979985369,-3.87170410676592,1.83890461406756,-0.692446544794933,-2.36848170891919,-3.33429542510553,-2.63374124543079,-3.54467909153188,-0.966629270411743,-2.08021168783578,-0.810103365516986,-1.95798221369485,0.183904530895403,-3.60173091179591,-2.60284080282443,-1.65994522772626,-1.28422870911625,-3.22184711278169,-3.18464155414413,-4.04714978881424,-2.72227569681454,-0.675953694650642,-0.614847631977907,-2.21261211262216,-0.660981963411777,0.173040680978191,-0.216910420754793,9.16015661242332,-1.21441173152377,-1.93851720367303,-2.2502877615017,-1.24819066417528
"BCKDHA",-2.22924184757737,-2.26495559915861,-4.02381541944477,-2.98788573491138,-1.59235347319076,-2.29401822511202,-2.29117299358691,-2.65035107244113,-2.24071357097054,-3.97070230234049,-2.40374835663869,-2.55220807725317,-3.50680915306981,-1.51452637774233,-2.09838536872614,-2.45149039083296,-2.13103065410357,-4.15997464512825,-3.80392885274473,-2.33252616317902,-2.65306325096383,-1.63243748475309,-3.2447136092553,-1.35674040514128,-1.68885515431984,-2.96938077031296,-2.16316651370305,-1.31505720609897,-2.08979623187347,-2.17794722519546,-4.60494281134497,-3.28246598468242,-3.93976243109744,-2.36848170891919,-1.68035051608147,-3.04555038318017,-2.3977655775342,-2.01751059061923,-3.64077906374351,-1.90015863091913,-2.0411584897621,-3.20463704967145,-2.43002460669681,-2.60284080282443,-2.97547797180815,-2.6916636231885,-2.52888010515008,-2.79157373126572,-3.33229429777587,-1.93248962931291,-1.58421557516893,-1.8066410556868,-1.27849855939531,-3.75737247118064,-2.07926742216554,-2.8744813393341,-2.92897345677797,-2.50066369003949,-1.34828395295222,-4.00625374551713,-2.99410431455607
"EME1",-1.68196560155348,0.908952024300284,2.73232035095792,1.08584925549874,0.939908019260553,-2.40273603296531,-0.0499306037118287,0.194312779616724,2.75250003061347,-0.564105401668892,-0.888470698156591,1.99559401860769,0.828307163602488,2.48584239649755,1.81918270371103,-0.370795892026254,-0.643546992475705,-3.82038174361691,-1.29636308118096,0.125268689001961,0.610217679138567,1.40073454743576,0.0997163844007256,0.249776974818696,-0.398515340644685,-0.363847915211796,1.73126642613987,0.624174284701779,1.01044786131839,1.25080789012057,-1.94983511412174,-3.01937062153279,-0.483806127885886,-0.361330662849885,-1.36063592476646,-2.63374124543079,1.03426244224212,0.17551999944827,-1.21134492123305,-2.6253606564944,-3.83788546171248,1.1898856589134,0.551040611413668,-0.110412134774798,-1.31293786454565,-3.35196932322951,-0.380669470584122,1.01555270746262,-1.15705568002516,-0.377054980935279,1.48266418128313,0.514075646620087,2.94557981702394,1.28650442885802,-0.358816823183657,-1.31073528185242,1.50474230748404,-0.908739918172038,1.55696042941554,-1.7625514590397,-1.98770718771981
"CCND2",2.27424909856587,2.4995799701081,3.32608272852826,1.07134016596262,2.54336553700936,2.6793359350616,2.85793897731513,1.85842714464168,3.98620816566863,3.5901670994875,1.11560553613964,2.53992354355427,2.17568331793853,2.81472972009388,2.92938612909326,2.749735564272,2.62353219070455,1.36728060256458,2.1534935925689,2.25228583674399,2.8961740824941,2.09181210769838,2.49678696244495,3.21326035655529,2.08972540055165,2.00867639715758,4.5571217676486,2.26533560198324,1.55128353368397,0.865576577471287,1.70174371289128,2.87169992099559,4.02584270705493,2.31432779819534,2.26346297621034,1.31135604644414,3.05430115557955,2.51545660940391,1.8778523690752,3.07612212678496,2.47607466006141,1.4958766968744,1.71427627242667,1.42018393320754,1.23094892482779,1.89050016391747,2.69707240252904,1.17810384728488,3.07390916694043,2.67365560810117,2.82443346548293,2.29746697569196,1.45846842439393,1.4164798232092,4.38384721985031,2.79859286576325,2.02792817955323,1.52194582134396,2.23286320301327,2.50701446270791,3.57822270251146
"OPTN",7.18274038854605,7.53490937612539,7.09174633303551,7.54407947910257,7.48498904020813,6.26636930945382,7.15730708627013,6.79875733686868,6.72509221642209,6.6785620435972,6.98020959258048,7.31120571863043,6.29491145688515,4.7854933014093,5.40103366415341,6.50114875233249,7.38165033739644,5.38147074208418,5.68572159825789,7.43317302378139,5.28595896596603,6.98933734342838,6.83199637830992,6.71152458959169,5.74945845567704,6.47238221871647,6.68382178471496,6.68978082440386,5.81916778812723,6.88043147916266,6.65387773059829,6.67790128552529,5.80752878558515,6.33889641885404,4.65630605636497,5.79326981080382,5.64320823739311,6.85927947193378,7.02336731124256,6.48720856545617,5.63691496309681,6.25572400427675,7.56810631963354,6.91084553823028,6.77677012225179,6.32387763464407,5.96339999499657,7.2383666604059,7.37504178001938,6.69105996804216,6.11820734134084,6.76414272090505,7.06088136402263,6.97520395843431,7.3736316187419,7.38131405122561,7.10877542915692,6.89046880283091,7.18877971402076,6.96941069748111,7.55035946799143
"TMED2",8.17199374736956,8.00067510641696,8.19067639670264,7.93126930101402,8.00993640739743,7.78030303369629,7.92490112741994,7.99642248389982,8.21139217360228,8.32497502289765,7.67219004112982,8.07570476736503,7.34428505525049,8.33081621431756,8.19634225422681,8.23679029143565,7.49782259311242,7.11574265922742,7.71376064780924,9.13932873702728,8.14944400351293,7.83633280436163,8.00823352068086,8.35028767163709,8.33737483105376,7.87516812592751,8.11806262067555,7.9108967051219,7.23292938037638,7.76534771389846,6.27421637926061,7.39315088301768,7.69570591837247,8.1595208043047,7.92108506683674,7.53239991942685,8.44062271405071,7.52831444228333,8.52031071525573,7.68083424774811,7.8758646670762,8.23487721381309,8.19609188593702,8.42213281318105,8.35281568026925,7.41788928197528,7.73033078496042,7.70629763790257,7.99013683551435,7.91382940600076,8.55359952320943,7.92643498800018,8.11460947123969,8.29084601421928,7.95412079125232,8.12484938770892,7.61627161814306,8.23577489699297,7.83349782878271,7.62890587337035,7.96750915730485
"FBXL5",6.0180178578707,6.2373635426697,6.10974613802808,6.13682927817925,6.78776723903334,6.53283124564426,5.66369695989599,7.20187107204647,5.2648973727809,5.60609170462905,6.31067403425213,6.57066423162524,5.39222857943255,5.62197214110592,5.75981949844831,6.01289597707419,6.13232828939197,5.70793718263598,7.20099944438246,6.13571891036929,7.6580986773205,5.83648395469242,6.57822484297092,6.71495578327116,6.99733873944108,6.43569308726875,5.99293769908314,7.54014494885272,7.08705931779401,7.02095003987706,5.22860615168759,5.97009146106949,6.67592344919485,5.62623089587595,8.36222971887765,5.86435155447701,5.7249605983169,6.39610557628303,5.5609381569857,6.09379016749865,5.85351147754157,6.46742586370006,4.92991929417358,5.66171292948102,6.32777781256641,5.45232573133135,7.05327913010764,5.35983772146991,6.82300448726926,7.17689556250503,6.699337660956,4.89328934370255,5.3271498801673,4.90861536622818,6.44352526053797,5.89269863382374,3.87783577067127,6.88447901481349,5.88881016208179,5.78731180668838,5.96017258642198
"SYPL1",6.20568020678267,7.26288392494265,7.06520232248479,6.16357909918142,6.70890261664184,5.97060928591161,6.17411982584816,6.38950123782478,6.1509972318012,6.78390579037037,7.09233222810222,6.65320085086748,5.62244991881226,5.20604282680326,4.95408479973205,6.33506262312415,5.97806451281826,5.27762603139281,6.88100281704098,6.30949339871779,7.15646417039687,6.36410427231307,5.99600097452699,6.91496546742596,6.95102719207586,6.45290709006016,6.49604408056969,6.62158146328825,6.92392696796238,6.10654569821861,4.97881380497518,5.66568200633988,5.66011420509112,6.13217474842544,6.40299625552891,5.20675923765698,6.64025177356841,5.77863379524257,6.5282965602162,6.45101136112715,5.83468014343391,6.67477575969921,7.32684119841797,6.15732969303732,7.00692485825455,5.3694473438298,6.85586981804062,6.15737828122396,6.43256413932555,6.48023065470554,6.37780585030338,5.40200425646724,5.82176420928742,6.45249536451087,6.35017313226998,6.70464193252949,4.80192366270027,6.51577091397204,6.32273870442213,5.11879683445475,5.98442056351352
"C1D",3.61365854258511,3.94109716757091,4.2069139492617,3.24685552119016,3.52152308526166,3.88298407635339,3.30970676141642,3.20481996574131,3.63385614191559,3.83459520254728,4.02257806751252,3.29199261563359,2.99765573479965,3.76440391289619,4.05221742714353,3.61231890331515,3.07513961588622,3.21343930486399,3.87910845788859,3.9033422344128,4.03390297584606,3.37230849554789,3.69653858990118,3.84451218471055,3.73505377058823,3.84729619274872,3.76931545540057,3.62162249284395,4.22637905326852,3.7850458599754,3.3611293978463,2.99215665755855,3.25538549731369,3.06270553012913,4.02814817294079,2.84056399272709,3.51272486954706,3.66211815755833,3.41550159234687,3.82420151393046,3.35351520661318,3.84890153022189,3.47826573712639,3.42851561815704,3.94090515982973,3.23582267051061,3.71445089013826,3.74847977208064,3.39974109368558,3.73271200812645,3.30177426171474,2.30344051304131,3.68926347970995,3.26076210193944,3.88901581079521,3.89937813190812,3.59241655680868,4.14594054689636,2.4915404494772,3.57269940243119,3.133955591295
"GPR37",2.45984334551932,4.28945348587279,3.55097957297148,0.611551507933109,5.65259824771087,4.12859936106449,1.03849780622736,2.81027224502665,0.843730712704349,0.8566313938248,5.40753970472437,1.55406091003039,3.45775707677206,0.853067831818385,3.58442742773521,3.00876197320848,1.78582420959473,3.80395780468997,4.4406041407718,3.12108769545957,2.10723914376065,5.01974035307676,0.070519408997792,3.76199793970685,-1.99782289916188,4.63004934005894,4.8480727593155,2.73329422422137,4.15825128402336,-3.14493978382146,2.1091870107018,3.87574932908746,-3.93976243109744,3.20474530339852,1.63158995818041,3.2270616708808,6.78166395756644,5.33612665449043,3.33118948421266,3.64048753483262,4.07875097660076,5.8940113939781,4.23751019824889,4.63147421343615,4.87864219912613,3.58239680847551,3.56536783239942,-0.323945442911702,3.06390473641164,1.23901068462011,5.31591189483095,-2.61286122025816,2.80393392785401,1.4341275094146,4.98132144760852,0.498726363598154,0.109105254563233,0.44700903430174,4.93093150477125,3.36049815308811,2.91730194759243
